transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,original_transaction_id,currency,notes_suspicious
T01315,U044,2020-03-25,Expense,Entertainment,99.0,UPI,Bengaluru,Gift,T01315,INR,False
T06384,U035,2021-10-18,Expense,Savings,252.0,Card,Hyderabad,,T06384,INR,False
T00797,U157,2021-11-19,Expense,Education,223.0,Card,Kolkata,Gift,T00797,INR,False
T10483,U088,2021-02-10,Expense,Utilities,141.0,Bank Transfer,,BwqrPPS8,T10483,INR,False
T09466,U032,2022-12-31,Expense,Entertainment,2215.0,Bank Transfer,Bengaluru,,T09466,INR,False
T14508,U082,,Expense,Utilities,2091.0,Bank Transfer,Pune,Grocery shopping,T14508,INR,False
T02940,U172,2022-12-06,Expense,Others,125.0,Cash,Delhi,Paid electricity bill,T02940,INR,False
T08967,U072,2019-01-15,Expense,Others,101.0,UPI,Mumbai,Uber to office,T08967,USD,False
T06897,U140,2021-09-02,Expense,Food,1245.0,Cash,Kolkata,,T06897,INR,False
T04175,U055,2020-11-26,Expense,Others,164.0,Card,Hyderabad,Gift,T04175,USD,False
T04721,U177,2019-12-30,Expense,Entertainment,2547.0,Bank Transfer,pune,Uber to office via app,T04721,INR,False
T11362,U030,,Expense,Others,1476.0,UPI,Delhi,hZJ7SzMafqEJ2,T11362,INR,False
T13235,U151,2021-05-21,Expense,Travel,102.0,Card,Bengaluru,,T13235,INR,False
T02426,U142,2019-09-25,Income,Salary,55225.0,Bank Transfer,Pune,,T02426,INR,False
T09142,U154,2022-01-05,Expense,Rent,186.0,Card,Kolkata,Monthly rent,T09142,INR,False
T11390,U037,2020-09-20,Expense,Food,616.0,Card,Chennai,Doctor visit,T11390,INR,False
T07280,U049,2022-04-05,Expense,Rent,659.0,Card,Bengaluru,Gift,T07280,INR,False
T14534,U117,2022-01-26,Income,Other Income,63989.0,Card,Jaipur,Doctor visit late,T14534,INR,False
T04556,U090,2021-10-20,Expense,Food,142.0,Card,Jaipur,Course fee,T04556,INR,False
T03110,U184,2019-09-29,Expense,Utilities,86.0,Bank Transfer,Bengaluru,Uber to office,T03110,INR,False
T07344,U101,2021-02-21,Expense,Travel,57.0,Card,Pune,Netflix subscription,T07344,INR,False
T05112,U035,2022-12-24,Expense,Travel,10.0,,Bengaluru,Gift late,T05112,INR,False
T06483,U123,2021-06-14,Expense,Entertainment,667.0,Card,Mumbai,Netflix subscription,T06483,INR,False
T14910,U021,,Expense,Travel,806.0,Card,,Course fee,T14910,INR,False
T06603,U018,2022-09-25,Expense,Rent,311.0,Cash,Mumbai,,T06603,INR,False
T08082,U137,2021-11-21,Expense,Travel,2000.0,Cash,Pune,Uber to office,T08082,INR,False
T04234,U058,2020-04-27,Expense,Food,179.0,UPI,Delhi,Monthly rent,T04234,INR,False
T03528,U103,2021-08-18,Expense,Rent,2232.0,Cash,Bengaluru,Uber to office,T03528,INR,False
T12429,U136,2021-03-27,Expense,Savings,2378.0,Card,Chennai,Dinner at resto,T12429,INR,False
T10912,U040,2022-11-03,Expense,Entertainment,690.0,Card,Lucknow,Paid electricity bill,T10912,INR,False
T02054,U043,2022-11-17,Expense,,229.0,Card,Lucknow,Salary via app,T02054,USD,False
T12769,U157,2020-01-24,Expense,Food,533.0,UPI,Jaipur,Gift,T12769,USD,False
T03378,U174,2019-04-04,Expense,Rent,34.0,Cash,Kolkata,Course fee,T03378,INR,False
T07910,U014,2019-02-26,Expense,Food,118.0,Card,Hyderabad,qU9bOAfrXAL9By1l,T07910,INR,True
T09792,U151,2020-07-02,Expense,Rent,128.0,Card,pune,Doctor visit ,T09792,INR,False
T02467,U038,2020-01-09,Expense,Rent,2267.0,UPI,Ahmedabad,,T02467,INR,False
T08793,U104,2020-11-22,Expense,Rent,35.0,Bank Transfer,Mumbai,Zsb9Zclvt9BTw9J8BDxJ,T08793,INR,True
T09734,U141,2020-08-12,Income,Salary,34458.0,Card,,Uber to office via app,T09734,INR,False
T04901,U023,2021-10-09,Expense,Entertainment,1725.0,Bank Transfer,Jaipur,Doctor visit,T04901,INR,False
T04459,U177,2021-01-02,Expense,Others,,Cash,JAIPUR,Salary ,T04459,,False
T10684,U150,2020-11-09,Expense,Rent,172.0,Card,Chennai,Doctor visit,T10684,INR,False
T02822,U053,2022-01-28,Expense,Food,240.0,Card,Kolkata,Grocery shopping late,T02822,USD,False
T07689,U079,2020-11-28,Expense,Utilities,133.0,Card,Bengaluru,Uber to office via app,T07689,INR,False
T11202,U096,2020-02-16,Expense,Food,2732.0,Cash,Hyderabad,Netflix subscription,T11202,INR,False
T09524-1,U075,2020-02-04,Income,Bonus,71965.0,Cash,Delhi,Grocery shopping,T09524,INR,False
T01900,U091,2019-02-20,Income,Salary,50921.0,Cash,Delhi,Doctor visit,T01900,INR,False
T10417,U066,2022-01-10,Expense,Rent,264.0,Cash,Chennai,,T10417,INR,False
T02968,U034,2021-08-25,Expense,Food,66.0,UPI,Delhi,,T02968,INR,False
T09768,U162,2020-01-11,Expense,Food,152.0,UPI,,Monthly rent,T09768,INR,False
T11994,U085,2019-01-19,Income,Bonus,44995.0,Bank Transfer,bengaluru,Salary,T11994,INR,False
T07204,U035,2021-03-15,Expense,Utilities,624.0,Card,Mumbai,Grocery shopping,T07204,USD,False
T13622,U113,2020-12-22,Expense,Rent,58.0,Bank Transfer,Jaipur,Grocery shopping,T13622,INR,False
T03292,U045,2019-02-12,Expense,Rent,134.0,Cash,Hyderabad,Netflix subscription,T03292,INR,False
T06186,U012,2021-04-17,Expense,Travel,116.0,Cash,Ahmedabad,Monthly rent,T06186,INR,False
T11738,U008,2021-08-26,Expense,Entertainment,130.0,UPI,Ahmedabad,Uber to office via app,T11738,INR,False
T09872,U014,2019-03-10,Expense,Food,70.0,Bank Transfer,lucknow,Paid electricity bill cash,T09872,INR,False
T06313,U119,2021-06-28,Expense,Travel,2515.0,Card,Pune,wBMR7Gf69iMzaNzA,T06313,INR,True
T00711,U072,2019-09-21,Income,Other Income,63196.0,Card,Jaipur,Paid electricity bill,T00711,INR,False
T03153,U040,2022-03-09,Expense,Rent,890.0,Card,Pune,Grocery shopping,T03153,INR,False
T09420,U165,2022-12-24,Expense,Entertainment,178.0,UPI,lucknow,Monthly rent late,T09420,INR,False
T00319,U020,2020-02-14,Expense,Food,198.0,Cash,delhi,Gift,T00319,INR,False
T04523,U086,2022-10-29,Expense,Food,213.0,UPI,Chennai,Uber to office ,T04523,USD,False
T04489,U057,2022-12-06,Income,Bonus,62870.0,UPI,Bengaluru,Monthly rent cash,T04489,INR,False
T01501,U049,2022-12-31,Expense,,2650.0,Card,Ahmedabad,Uber to office,T01501,INR,False
T06144,U085,2022-06-25,Expense,Rent,299.0,Cash,Bengaluru,Grocery shopping,T06144,INR,False
T03866,U088,2021-12-16,Expense,Rent,449.0,UPI,,Paid electricity bill ,T03866,INR,False
T02430,U083,2019-08-11,Expense,Food,1585.0,Bank Transfer,Chennai,Paid electricity bill late,T02430,INR,False
T04233,U118,2019-04-15,Expense,Travel,362.0,Cash,Kolkata,Salary,T04233,INR,False
T04130,U160,2021-12-26,Expense,Entertainment,256.0,Bank Transfer,Chennai,Salary cash,T04130,INR,False
T03167,U037,2022-01-21,Expense,Entertainment,58.0,UPI,Bengaluru,,T03167,INR,False
T05636,U139,2019-06-11,Expense,Food,312.0,Cash,Jaipur,Gift,T05636,INR,False
T13319,U155,2022-04-07,Expense,Rent,293.0,Bank Transfer,Kolkata,Paid electricity bill,T13319,INR,False
T02418,U007,2021-03-11,Expense,Travel,1653.0,UPI,Delhi,Salary,T02418,INR,False
T08484,U138,2019-02-06,Expense,Utilities,1277.0,UPI,Chennai,Course fee,T08484,INR,False
T02615,U014,2022-08-03,Expense,Rent,384.0,Bank Transfer,delhi,iHHnqfUc3qRCQZfxsHp8,T02615,INR,True
T06523,U164,2019-10-16,Expense,Rent,1117.0,Bank Transfer,Mumbai,Uber to office,T06523,INR,False
T02175,U058,2020-08-28,Expense,Food,708.0,Card,Mumbai,Doctor visit,T02175,INR,False
T11863,U182,2021-03-08,Expense,,33.0,,Kolkata,Monthly rent,T11863,INR,False
T10839,U065,2021-09-13,Expense,Others,1498.0,Bank Transfer,kolkata,,T10839,INR,False
T10813,U161,2020-07-02,Expense,Food,1147.0,Card,Ahmedabad,Salary cash,T10813,INR,False
T06177,U071,2019-05-01,Expense,Food,42.0,Card,Chennai,Gift cash,T06177,INR,False
T12520,U067,2020-03-04,Income,Bonus,73517.0,UPI,hyderabad,Doctor visit,T12520,INR,False
T00532,U034,2021-10-24,Expense,Rent,174.0,Bank Transfer,bengaluru,Paid electricity bill cash,T00532,INR,False
T09582,U090,2020-01-20,Expense,Entertainment,1974.0,Card,Ahmedabad,Course fee,T09582,INR,False
T04064,U159,2021-04-03,Expense,Utilities,1786.0,Bank Transfer,Bengaluru,WrxyHNomBdBox8gszQ,T04064,INR,True
T04762,U170,2022-03-20,Expense,Food,315.0,Card,pune,Course fee,T04762,INR,False
T14448,U153,2019-01-02,Expense,Travel,524.0,UPI,Ahmedabad,Doctor visit,T14448,INR,False
T09676,U102,2022-01-05,Expense,Food,781.0,UPI,Pune,Monthly rent via app,T09676,INR,False
T04291,U153,2020-05-19,Expense,Rent,123.0,Card,Ahmedabad,Grocery shopping,T04291,INR,False
T01755,U170,2020-02-10,Expense,Rent,496.0,Cash,Lucknow,,T01755,INR,False
T09016,U027,2021-07-26,Income,Other Income,88991.0,Bank Transfer,Jaipur,Monthly rent late,T09016,USD,False
T04352,U175,2022-01-13,Expense,Others,895.0,UPI,Kolkata,Grocery shopping,T04352,INR,False
T05929,U028,,Income,Other Income,64119.0,UPI,Ahmedabad,Monthly rent,T05929,INR,False
T03621,U192,2022-02-02,Expense,Food,57.0,Cash,Delhi,Salary,T03621,INR,False
T13845,U005,2021-01-24,Expense,Rent,246.0,Bank Transfer,Pune,Grocery shopping late,T13845,INR,False
T03112,U089,2021-12-30,Expense,Food,286.0,,Ahmedabad,Netflix subscription,T03112,INR,False
T04949-2,U040,2020-08-09,Expense,,475.0,UPI,Pune,Grocery shopping ,T04949,INR,False
T09573,U107,2019-08-03,Expense,Utilities,330.0,Cash,Kolkata,Course fee,T09573,INR,False
T10894,U078,2019-05-19,Expense,Food,205.0,Cash,Chennai,Grocery shopping,T10894,INR,False
T02721,U115,2019-09-03,Expense,Utilities,631.0,Bank Transfer,Pune,HXJ4iC3tEIeqbYefX,T02721,USD,True
T09435,U186,2019-06-24,Expense,Travel,6677.0,UPI,Hyderabad,Uber to office,T09435,INR,False
T13476,U072,2021-12-30,Expense,Others,6056.0,Cash,Mumbai,Dinner at resto,T13476,INR,False
T03742,U121,2021-11-26,Expense,Travel,194.0,UPI,Jaipur,Gift late,T03742,INR,False
T06856,U024,2019-12-15,Income,Salary,91331.0,UPI,Chennai,3f2fh6x9,T06856,INR,False
T05363,U150,2019-02-28,Expense,Rent,2241.0,Cash,Mumbai,Course fee via app,T05363,INR,False
T03608,U021,2021-05-12,Expense,Utilities,61.0,Cash,Jaipur,Dinner at resto,T03608,INR,False
T03215,U126,2020-01-13,Expense,Food,16571.0,Bank Transfer,Kolkata,Gift late,T03215,INR,False
T02957,U182,2022-01-20,Expense,Utilities,407.0,Card,Chennai,Dinner at resto,T02957,INR,False
T09607,U016,2019-01-12,Expense,Education,701.0,Cash,Lucknow,Netflix subscription,T09607,INR,False
T02905,U077,2021-02-06,Income,Salary,55982.0,UPI,Jaipur,Gift,T02905,INR,False
T10724,U037,2020-07-06,Expense,Travel,679.0,Card,Pune,,T10724,INR,False
T12470,U142,2020-03-08,Expense,Food,177.0,Cash,Hyderabad,Netflix subscription,T12470,INR,False
T04644,U007,2022-02-17,Expense,Food,1260.0,Card,Ahmedabad,Uber to office,T04644,INR,False
T14989,U005,2021-03-15,Expense,Rent,165.0,Card,bengaluru,Uber to office,T14989,INR,False
T03119,U182,2020-08-27,Expense,Food,654.0,Cash,Kolkata,Doctor visit,T03119,INR,False
T09892,U117,2021-02-10,Expense,Savings,390.0,UPI,Ahmedabad,Doctor visit,T09892,INR,False
T02821,U018,2019-09-18,Expense,Travel,179.0,Card,Jaipur,Uber to office late,T02821,INR,False
T05894,U026,2022-11-03,Income,Salary,69748.0,Cash,Delhi,I0IzTtcWT6biJG,T05894,USD,False
T00699,U167,2021-09-08,Expense,Rent,75.0,Card,Mumbai,Paid electricity bill,T00699,INR,False
T12973,U075,2021-02-21,Expense,Travel,270.0,Card,pune,Paid electricity bill,T12973,INR,False
T14900,U042,,Expense,Food,600.0,Bank Transfer,Hyderabad,Salary via app,T14900,INR,False
T10877,U098,2022-01-23,Expense,Rent,137.0,Bank Transfer,Jaipur,ljSwas9fm,T10877,INR,False
T06294,U070,2022-01-17,Expense,Rent,152.0,Bank Transfer,Lucknow,Paid electricity bill,T06294,INR,False
T09751,U114,2020-01-22,Expense,Others,155.0,Cash,Delhi,Salary,T09751,INR,False
T12306,U034,2019-08-01,Expense,Food,186.0,UPI,Jaipur,Course fee,T12306,INR,False
T09018,U181,2021-04-01,Income,Salary,73760.0,UPI,Jaipur,,T09018,INR,False
T11939,U035,2021-02-07,Expense,Utilities,123.0,UPI,bengaluru,Doctor visit,T11939,INR,False
T02170,U146,2019-10-30,Expense,Entertainment,289.0,Card,Hyderabad,Netflix subscription via app,T02170,INR,False
T10653,U145,2022-07-14,Income,Bonus,58858.0,Card,Delhi,Grocery shopping via app,T10653,INR,False
T10648,U170,2022-06-05,Expense,Rent,3028.0,Bank Transfer,Jaipur,Grocery shopping ,T10648,INR,False
T08690,U018,2021-04-29,Expense,Utilities,1125.0,Card,,Uber to office,T08690,INR,False
T00290,U040,2020-10-21,Income,Salary,78708.0,Bank Transfer,Jaipur,Salary,T00290,USD,False
T02232,U017,2021-12-16,Expense,Utilities,484.0,Card,Chennai,Uber to office via app,T02232,INR,False
T02384,U182,2020-06-23,Expense,Food,743.0,Bank Transfer,Kolkata,,T02384,INR,False
T02798-1,U035,2019-03-01,Expense,Rent,977.0,UPI,Hyderabad,Gift,T02798,INR,False
T01046,U078,2020-12-06,Expense,Food,999999.0,Bank Transfer,Chennai,Grocery shopping,T01046,INR,False
T08281,U069,2021-01-06,Expense,Rent,789.0,Card,,Monthly rent via app,T08281,USD,False
T03016,U165,2021-05-12,Expense,Travel,610.0,UPI,Mumbai,Salary,T03016,INR,False
T00515,U176,2021-12-05,Income,Other Income,70496.0,UPI,Delhi,Doctor visit ,T00515,INR,False
T02591,U045,2019-09-09,Income,Bonus,65529.0,Card,Bengaluru,Netflix subscription,T02591,INR,False
T06809,U051,2020-04-04,Expense,Food,105.0,Card,Kolkata,Dinner at resto,T06809,USD,False
T11918,U076,2022-08-12,Expense,Education,2216.0,Card,Hyderabad,Salary,T11918,INR,False
T14869,U073,2020-07-23,Expense,Rent,842.0,UPI,Kolkata,,T14869,INR,False
T11350,U095,,Income,Salary,64855.0,UPI,Lucknow,Uber to office late,T11350,INR,False
T06355,U171,2021-09-11,Expense,Food,713.0,Card,Jaipur,Gift,T06355,INR,False
T10729,U053,2020-08-11,Expense,Others,86.0,UPI,Mumbai,,T10729,USD,False
T06437,U068,2020-11-30,Expense,Food,779.0,Bank Transfer,Mumbai,Course fee,T06437,INR,False
T08473,U173,2020-09-07,Expense,Utilities,470.0,Cash,Mumbai,Monthly rent ,T08473,INR,False
T05813,U179,2021-01-09,Expense,Entertainment,171.0,UPI,Bengaluru,,T05813,INR,False
T00256,U013,2021-01-23,Expense,Food,646.0,UPI,Ahmedabad,Course fee,T00256,INR,False
T05829,U078,2019-07-31,Expense,Health,816.0,Bank Transfer,Hyderabad,Netflix subscription,T05829,INR,False
T13294,U171,2020-12-22,Expense,Utilities,56.0,Cash,Mumbai,Monthly rent,T13294,INR,False
T06203,U106,2021-12-03,Expense,Rent,34.0,Card,Hyderabad,Salary cash,T06203,USD,False
T12262,U166,2019-09-06,Expense,,323.0,Bank Transfer,Pune,Grocery shopping late,T12262,INR,False
T05670,U179,2021-06-17,Expense,Rent,142.0,Cash,Hyderabad,Uber to office,T05670,INR,False
T08542,U130,2021-07-31,Expense,Food,,Bank Transfer,Pune,Course fee late,T08542,,False
T05823,U057,2022-12-02,Expense,Food,551.0,UPI,Ahmedabad,Doctor visit,T05823,INR,False
T11085,U078,2022-12-18,Income,Salary,30957.0,Bank Transfer,Hyderabad,iD9bBr5Fax0Xb,T11085,INR,False
T01056,U132,2022-02-22,Income,Bonus,45439.0,Cash,Delhi,Salary late,T01056,INR,False
T13919,U091,2021-06-07,Expense,Food,127.0,Cash,Delhi,Salary,T13919,INR,False
T06985,U190,2021-08-25,Expense,Food,7178.0,UPI,,Dinner at resto,T06985,INR,False
T11840,U135,2021-09-03,Income,Bonus,37780.0,Card,Jaipur,Dinner at resto,T11840,INR,False
T07665,U074,2022-07-19,Expense,Travel,92.0,Bank Transfer,Chennai,Grocery shopping,T07665,INR,False
T06110,U095,2020-06-07,Income,Other Income,70503.0,UPI,Chennai,Salary,T06110,USD,False
T13596,U084,2022-02-11,Expense,Rent,933.0,Card,Hyderabad,Paid electricity bill ,T13596,INR,False
T01391,U048,2019-06-13,Expense,Travel,203.0,Cash,Pune,,T01391,INR,False
T08385,U007,2021-01-18,Expense,Rent,79.0,Cash,Pune,Course fee,T08385,INR,False
T10823,U042,2019-06-25,Expense,Travel,67.0,UPI,Kolkata,Uber to office ,T10823,INR,False
T10358,U105,2019-08-18,Expense,Entertainment,194.0,,Mumbai,Doctor visit via app,T10358,INR,False
T04311,U072,2021-01-19,Expense,Food,203.0,UPI,Ahmedabad,Netflix subscription cash,T04311,INR,False
T01455,U080,2022-07-09,Expense,Food,248.0,Bank Transfer,Chennai,Grocery shopping,T01455,INR,False
T02517,U106,2020-01-27,Income,Bonus,72296.0,Cash,,sXDOnM9iuWvyMPHaFXv,T02517,INR,True
T10096,U091,2021-02-03,Expense,Utilities,227.0,UPI,Mumbai,Netflix subscription via app,T10096,INR,False
T08274,U157,2019-05-24,Income,Bonus,44925.0,Bank Transfer,Kolkata,Salary late,T08274,USD,False
T07071,U175,2020-04-18,Expense,Entertainment,910.0,UPI,Hyderabad,Doctor visit,T07071,INR,False
T03032,U085,2019-10-06,Expense,Travel,292.0,Card,Chennai,Salary via app,T03032,INR,False
T04595,U152,2020-10-19,Expense,Rent,218.0,Cash,Bengaluru,Dinner at resto,T04595,INR,False
T05928,U089,2021-03-16,Expense,Travel,3752.0,Bank Transfer,Mumbai,Dinner at resto,T05928,INR,False
T01261,U151,2021-04-26,Expense,Others,462.0,Cash,Ahmedabad,Paid electricity bill,T01261,INR,False
T11866,U152,2021-06-16,Expense,Food,1460.0,UPI,Bengaluru,4fSAZC8pRE5GX4cgLWK,T11866,INR,True
T00679,U187,2020-04-25,Income,Bonus,73477.0,Card,Pune,Salary,T00679,INR,False
T06274,U081,2020-09-26,Expense,Travel,328.0,UPI,Ahmedabad,Salary,T06274,INR,False
T14255,U108,2020-07-05,Expense,Food,1112.0,Cash,Chennai,Uber to office,T14255,INR,False
T03659,U140,2021-12-27,Expense,Food,1028.0,Card,Lucknow,L8gzvdWF2bGq,T03659,INR,False
T10228,U146,2021-01-07,Expense,Food,3414.0,Cash,Pune,Course fee,T10228,INR,False
T07222,U041,2019-08-17,Income,Other Income,64523.0,Card,Lucknow,Doctor visit,T07222,INR,False
T00633,U046,2020-11-28,Expense,Savings,125.0,Card,,,T00633,INR,False
T03052,U055,2022-06-15,Expense,Utilities,671.0,Bank Transfer,,Dinner at resto,T03052,USD,False
T05081,U070,2020-09-29,Expense,Rent,996.0,Bank Transfer,Lucknow,Salary cash,T05081,INR,False
T03266,U072,2022-12-05,Income,Bonus,68846.0,Cash,Delhi,Monthly rent,T03266,INR,False
T09651,U088,2019-07-24,Expense,Food,135.0,Cash,Hyderabad,1ismelW9uucm8iHyFo,T09651,INR,True
T03329,U114,2019-09-19,Expense,Rent,417.0,UPI,jaipur,,T03329,INR,False
T08430,U105,2019-01-26,Expense,Education,513.0,Bank Transfer,Chennai,Uber to office late,T08430,INR,False
T08356,U137,2021-09-03,Income,Bonus,43617.0,Bank Transfer,delhi,,T08356,INR,False
T11411,U089,2021-01-06,Expense,Food,262.0,Bank Transfer,Kolkata,Doctor visit,T11411,INR,False
T01813,U120,2020-04-12,Expense,Education,320.0,Bank Transfer,Pune,Grocery shopping late,T01813,INR,False
T06480,U039,2021-05-22,Expense,Travel,521.0,Bank Transfer,Hyderabad,Salary,T06480,INR,False
T13006,U046,2019-11-11,Expense,Food,53.0,Cash,pune,Dinner at resto,T13006,INR,False
T07057,U133,2020-04-25,Income,Other Income,61878.0,Bank Transfer,Mumbai,nADAt1wkMfX2xzs1bxRY,T07057,INR,True
T07502,U179,2019-05-19,Expense,Food,1502.0,Cash,Lucknow,Netflix subscription via app,T07502,INR,False
T12042,U073,2019-12-29,Expense,Food,194.0,UPI,Hyderabad,fF1AE7k54gPolOVRreF,T12042,INR,True
T01259,U128,2019-01-09,Expense,Food,105.0,UPI,Kolkata,Netflix subscription,T01259,INR,False
T06530,U164,2021-04-14,Expense,Entertainment,1434.0,Card,Delhi,Uber to office,T06530,INR,False
T03203,U020,2022-11-06,Expense,Utilities,867.0,Bank Transfer,Mumbai,Grocery shopping,T03203,INR,False
T05439,U055,2021-11-14,Expense,Others,255.0,UPI,Hyderabad,Course fee,T05439,INR,False
T04218,U083,2019-04-16,Expense,Food,458.0,Cash,,Doctor visit ,T04218,INR,False
T01364,U051,2021-05-09,Income,Bonus,58557.0,Card,Chennai,Gift ,T01364,INR,False
T02360,U031,2022-12-21,Income,Salary,60723.0,Cash,Kolkata,Paid electricity bill,T02360,INR,False
T02336,U009,2022-09-28,Expense,Rent,2617.0,Cash,Jaipur,Monthly rent late,T02336,INR,False
T06487,U082,2020-07-09,Expense,Rent,532.0,UPI,Hyderabad,,T06487,INR,False
T10364,U069,2021-11-17,Expense,Entertainment,823.0,Bank Transfer,Lucknow,Paid electricity bill,T10364,USD,False
T02550,U029,2021-08-19,Expense,Rent,332.0,UPI,lucknow,Paid electricity bill,T02550,INR,False
T10907,U095,2021-11-19,Expense,Travel,145.0,UPI,Lucknow,Paid electricity bill via app,T10907,INR,False
T14681,U180,2019-03-24,Expense,Rent,129.0,Card,Mumbai,Dinner at resto,T14681,INR,False
T14276,U052,2022-04-23,Expense,Utilities,692.0,Cash,Mumbai,,T14276,INR,False
T14428,U167,2020-06-14,Expense,Rent,3143.0,Bank Transfer,Hyderabad,Paid electricity bill,T14428,INR,False
T02511,U061,2021-05-01,Expense,Food,1021.0,Bank Transfer,Pune,Dinner at resto,T02511,INR,False
T10725,U102,2020-07-07,Expense,Utilities,208.0,Cash,Lucknow,,T10725,INR,False
T14736,U026,2022-04-17,Expense,Entertainment,738.0,,Kolkata,Salary,T14736,INR,False
T02774,U060,2020-04-30,Expense,Travel,420.0,Card,ahmedabad,Uber to office,T02774,INR,False
T09877,U174,2019-01-17,Expense,Travel,1277.0,UPI,Lucknow,Grocery shopping,T09877,INR,False
T09880,U155,2021-07-17,Expense,Utilities,68.0,UPI,Jaipur,Gift,T09880,INR,False
T07176,U102,,Expense,Education,2247.0,Cash,Pune,Monthly rent ,T07176,INR,False
T12323,U124,2019-04-27,Expense,Rent,980.0,UPI,Pune,Course fee,T12323,INR,False
T12217,U002,2020-06-10,Expense,Travel,271.0,Bank Transfer,Chennai,Course fee,T12217,INR,False
T13713,U135,2022-03-30,Expense,Entertainment,164.0,Bank Transfer,Ahmedabad,Uber to office,T13713,INR,False
T13125,U048,2021-01-09,Expense,Entertainment,1980.0,UPI,Chennai,Dinner at resto late,T13125,INR,False
T04653,U093,2022-04-25,Income,Salary,43257.0,Cash,hyderabad,,T04653,INR,False
T03703,U059,2020-10-31,Expense,Rent,606.0,Bank Transfer,Bengaluru,,T03703,INR,False
T10975,U126,2020-12-02,Expense,Travel,1506.0,UPI,Kolkata,Netflix subscription cash,T10975,INR,False
T00213,U048,2020-07-26,Expense,Rent,658.0,UPI,Jaipur,Dinner at resto,T00213,INR,False
T05207,U013,2019-10-22,Income,Salary,58412.0,Card,Lucknow,dwWqjQdju3,T05207,INR,False
T00005,U158,2020-06-11,Income,Salary,62983.0,Card,Hyderabad,J15wnJxCz7S,T00005,INR,False
T06486,U108,2022-01-23,Expense,Entertainment,188.0,Cash,lucknow,Monthly rent,T06486,INR,False
T06253,U042,2020-02-24,Income,Bonus,32984.0,UPI,Kolkata,Grocery shopping ,T06253,INR,False
T13336,U161,2019-01-17,Expense,Travel,293.0,UPI,Mumbai,Monthly rent,T13336,INR,False
T14117,U076,2021-07-19,Expense,Rent,170.0,Cash,Jaipur,4slqXgrC6mt9Ds,T14117,INR,False
T09396,U138,2021-09-30,Expense,Entertainment,336.0,Bank Transfer,Mumbai,Grocery shopping,T09396,USD,False
